Major Category,Subcategory,Keyword,Prompt-Ready Phrase,Tags
Braids,Braid Type + Placement,bun three-strand braid,"classic three-strand braid with alternating woven sections, worn in a braided sections gathered into a bun arrangement with believable scalp sectioning, braid tension, strand overlap, and gravity",braid braided hairstyle protective style
Braids,Braid Type + Placement,single centered French braid,"French braid incorporating additional hair progressively along the scalp, worn in a one braid falling down the center back arrangement with believable scalp sectioning, braid tension, strand overlap, and gravity",braid braided hairstyle protective style
Braids,Braid Type + Placement,single over left shoulder French braid,"French braid incorporating additional hair progressively along the scalp, worn in a one braid brought forward over the left shoulder arrangement with believable scalp sectioning, braid tension, strand overlap, and gravity",braid braided hairstyle protective style
Braids,Braid Type + Placement,single over right shoulder French braid,"French braid incorporating additional hair progressively along the scalp, worn in a one braid brought forward over the right shoulder arrangement with believable scalp sectioning, braid tension, strand overlap, and gravity",braid braided hairstyle protective style
Braids,Braid Type + Placement,double French braid,"French braid incorporating additional hair progressively along the scalp, worn in a two symmetrical braids arrangement with believable scalp sectioning, braid tension, strand overlap, and gravity",braid braided hairstyle protective style
Braids,Braid Type + Placement,side French braid,"French braid incorporating additional hair progressively along the scalp, worn in a one braid positioned along one side arrangement with believable scalp sectioning, braid tension, strand overlap, and gravity",braid braided hairstyle protective style
Braids,Braid Type + Placement,half-up French braid,"French braid incorporating additional hair progressively along the scalp, worn in a braided upper section with lower hair left loose arrangement with believable scalp sectioning, braid tension, strand overlap, and gravity",braid braided hairstyle protective style
Braids,Braid Type + Placement,ponytail French braid,"French braid incorporating additional hair progressively along the scalp, worn in a braided sections gathered into a ponytail arrangement with believable scalp sectioning, braid tension, strand overlap, and gravity",braid braided hairstyle protective style
Braids,Braid Type + Placement,bun French braid,"French braid incorporating additional hair progressively along the scalp, worn in a braided sections gathered into a bun arrangement with believable scalp sectioning, braid tension, strand overlap, and gravity",braid braided hairstyle protective style
Braids,Braid Type + Placement,single centered Dutch braid,"Dutch braid with raised woven sections sitting above the scalp, worn in a one braid falling down the center back arrangement with believable scalp sectioning, braid tension, strand overlap, and gravity",braid braided hairstyle protective style
Braids,Braid Type + Placement,single over left shoulder Dutch braid,"Dutch braid with raised woven sections sitting above the scalp, worn in a one braid brought forward over the left shoulder arrangement with believable scalp sectioning, braid tension, strand overlap, and gravity",braid braided hairstyle protective style
Braids,Braid Type + Placement,single over right shoulder Dutch braid,"Dutch braid with raised woven sections sitting above the scalp, worn in a one braid brought forward over the right shoulder arrangement with believable scalp sectioning, braid tension, strand overlap, and gravity",braid braided hairstyle protective style
Braids,Braid Type + Placement,double Dutch braid,"Dutch braid with raised woven sections sitting above the scalp, worn in a two symmetrical braids arrangement with believable scalp sectioning, braid tension, strand overlap, and gravity",braid braided hairstyle protective style
Braids,Braid Type + Placement,side Dutch braid,"Dutch braid with raised woven sections sitting above the scalp, worn in a one braid positioned along one side arrangement with believable scalp sectioning, braid tension, strand overlap, and gravity",braid braided hairstyle protective style
Braids,Braid Type + Placement,half-up Dutch braid,"Dutch braid with raised woven sections sitting above the scalp, worn in a braided upper section with lower hair left loose arrangement with believable scalp sectioning, braid tension, strand overlap, and gravity",braid braided hairstyle protective style
Braids,Braid Type + Placement,ponytail Dutch braid,"Dutch braid with raised woven sections sitting above the scalp, worn in a braided sections gathered into a ponytail arrangement with believable scalp sectioning, braid tension, strand overlap, and gravity",braid braided hairstyle protective style
Braids,Braid Type + Placement,bun Dutch braid,"Dutch braid with raised woven sections sitting above the scalp, worn in a braided sections gathered into a bun arrangement with believable scalp sectioning, braid tension, strand overlap, and gravity",braid braided hairstyle protective style
Braids,Braid Type + Placement,single centered fishtail braid,"fishtail braid built from narrow alternating outer sections, worn in a one braid falling down the center back arrangement with believable scalp sectioning, braid tension, strand overlap, and gravity",braid braided hairstyle protective style
Braids,Braid Type + Placement,single over left shoulder fishtail braid,"fishtail braid built from narrow alternating outer sections, worn in a one braid brought forward over the left shoulder arrangement with believable scalp sectioning, braid tension, strand overlap, and gravity",braid braided hairstyle protective style
Braids,Braid Type + Placement,single over right shoulder fishtail braid,"fishtail braid built from narrow alternating outer sections, worn in a one braid brought forward over the right shoulder arrangement with believable scalp sectioning, braid tension, strand overlap, and gravity",braid braided hairstyle protective style
Braids,Braid Type + Placement,double fishtail braid,"fishtail braid built from narrow alternating outer sections, worn in a two symmetrical braids arrangement with believable scalp sectioning, braid tension, strand overlap, and gravity",braid braided hairstyle protective style
Braids,Braid Type + Placement,side fishtail braid,"fishtail braid built from narrow alternating outer sections, worn in a one braid positioned along one side arrangement with believable scalp sectioning, braid tension, strand overlap, and gravity",braid braided hairstyle protective style
Braids,Braid Type + Placement,half-up fishtail braid,"fishtail braid built from narrow alternating outer sections, worn in a braided upper section with lower hair left loose arrangement with believable scalp sectioning, braid tension, strand overlap, and gravity",braid braided hairstyle protective style
