Major Category,Subcategory,Keyword,Prompt-Ready Phrase,Tags
Color + Shape,Combination,pink nude mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in pink-nude polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,pink nude lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in pink-nude polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose nude round nails,"rounded nail tips following the natural fingertip curve, finished in rose-nude polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose nude soft square nails,"square nail shape with subtly softened corners, finished in rose-nude polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose nude square nails,"straight sidewalls with a flat square free edge, finished in rose-nude polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose nude tapered square nails,"square free edge with gently tapered sidewalls, finished in rose-nude polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose nude squoval nails,"balanced square-oval shape with softened corners, finished in rose-nude polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose nude oval nails,"smooth oval silhouette with gently rounded tip, finished in rose-nude polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose nude almond nails,"tapered almond silhouette with softly pointed tip, finished in rose-nude polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose nude coffin nails,"tapered sidewalls ending in a flat squared tip, finished in rose-nude polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose nude ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in rose-nude polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose nude stiletto nails,"long sharply tapered pointed nail shape, finished in rose-nude polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose nude mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in rose-nude polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose nude lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in rose-nude polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,taupe round nails,"rounded nail tips following the natural fingertip curve, finished in taupe polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,taupe soft square nails,"square nail shape with subtly softened corners, finished in taupe polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,taupe square nails,"straight sidewalls with a flat square free edge, finished in taupe polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,taupe tapered square nails,"square free edge with gently tapered sidewalls, finished in taupe polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,taupe squoval nails,"balanced square-oval shape with softened corners, finished in taupe polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,taupe oval nails,"smooth oval silhouette with gently rounded tip, finished in taupe polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,taupe almond nails,"tapered almond silhouette with softly pointed tip, finished in taupe polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,taupe coffin nails,"tapered sidewalls ending in a flat squared tip, finished in taupe polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,taupe ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in taupe polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,taupe stiletto nails,"long sharply tapered pointed nail shape, finished in taupe polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,taupe mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in taupe polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,taupe lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in taupe polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mocha round nails,"rounded nail tips following the natural fingertip curve, finished in mocha brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mocha soft square nails,"square nail shape with subtly softened corners, finished in mocha brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mocha square nails,"straight sidewalls with a flat square free edge, finished in mocha brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
